size,density,graph_type,mst_algo,maze_num,runtime
100,0,matrix,prims,5,5.368063458998222
100,0,matrix,kruskals,5,5.387115042001824
100,0,list,prims,5,0.11979774999781512
100,0,list,kruskals,5,0.05952312499721302
100,0,matrix,prims,6,5.403819792001741
100,0,matrix,kruskals,6,5.915635875004227
100,0,list,prims,6,0.10338379200402414
100,0,list,kruskals,6,0.23519391699664993
100,0,matrix,prims,7,5.297219208005117
100,0,matrix,kruskals,7,5.482786166998267
100,0,list,prims,7,0.503442166998866
100,0,list,kruskals,7,0.059666166998795234
100,0,matrix,prims,8,5.279915915998572
100,0,matrix,kruskals,8,5.207269582999288
100,0,list,prims,8,0.10262716699799057
100,0,list,kruskals,8,0.05910191699513234
100,0,matrix,prims,9,5.10985937499936
100,0,matrix,kruskals,9,5.518399375003355
100,0,list,prims,9,0.10966495900356676
100,0,list,kruskals,9,0.06383645900496049
100,25,matrix,prims,0,5.164928500002134
100,25,matrix,kruskals,0,5.804305290999764
100,25,list,prims,0,0.12741333300073165
100,25,list,kruskals,0,0.09756862500216812
100,25,matrix,prims,1,5.929592790998868
100,25,matrix,kruskals,1,5.973722790993634
100,25,list,prims,1,0.11501929200312588
100,25,list,kruskals,1,0.28333970800304087
100,25,matrix,prims,2,5.106493750005029
100,25,matrix,kruskals,2,6.495750000001863
100,25,list,prims,2,0.11589970800559968
100,25,list,kruskals,2,0.26094533300056355
100,25,matrix,prims,3,5.27546345799783
100,25,matrix,kruskals,3,5.519209291000152
100,25,list,prims,3,0.13521866600058274
100,25,list,kruskals,3,0.08786924999731127
100,25,matrix,prims,4,5.036602667001716
100,25,matrix,kruskals,4,5.53054025000165
100,25,list,prims,4,0.13464999999996508
100,25,list,kruskals,4,0.0866055000005872
100,25,matrix,prims,5,5.392169791004562
100,25,matrix,kruskals,5,5.549557708000066
100,25,list,prims,5,0.1254216249944875
100,25,list,kruskals,5,0.09120866600278532
100,25,matrix,prims,6,5.4792782079966855
100,25,matrix,kruskals,6,5.705310750003264
100,25,list,prims,6,0.12778420799440937
100,25,list,kruskals,6,0.09305579100328032
100,25,matrix,prims,7,5.632728416996542
100,25,matrix,kruskals,7,5.333328042004723
100,25,list,prims,7,0.45791674999782117
100,25,list,kruskals,7,0.08963729200331727
100,25,matrix,prims,8,4.959850292005285
100,25,matrix,kruskals,8,5.197262041998329
100,25,list,prims,8,0.12513437499728752
100,25,list,kruskals,8,0.09020637500361772
100,25,matrix,prims,9,5.326091333001386
100,25,matrix,kruskals,9,6.286132082997938
100,25,list,prims,9,0.10851650000404334
100,25,list,kruskals,9,0.30020404099923326
100,50,matrix,prims,0,5.217158291001397
100,50,matrix,kruskals,0,5.278166584001156
100,50,list,prims,0,0.12951754099776736
100,50,list,kruskals,0,0.10697608299960848
100,50,matrix,prims,1,5.323851041997841
100,50,matrix,kruskals,1,5.980852708002203
100,50,list,prims,1,0.4708941249991767
100,50,list,kruskals,1,0.10649725000257604
100,50,matrix,prims,2,5.505818374993396
100,50,matrix,kruskals,2,6.350997499997902
100,50,list,prims,2,0.12245895899832249
100,50,list,kruskals,2,0.1059698750032112
100,50,matrix,prims,3,5.217135209000844
100,50,matrix,kruskals,3,5.234250625006098
100,50,list,prims,3,0.11585300000297138
100,50,list,kruskals,3,0.10477708300459199
100,50,matrix,prims,4,5.105231665998872
100,50,matrix,kruskals,4,5.390888417001406
100,50,list,prims,4,0.12672816700069234
100,50,list,kruskals,4,0.2809898339983192
100,50,matrix,prims,5,5.722219583003607
100,50,matrix,kruskals,5,5.691551250005432
100,50,list,prims,5,0.11527604100410827
100,50,list,kruskals,5,0.10630979100096738
100,50,matrix,prims,6,5.655139791997499
100,50,matrix,kruskals,6,5.276628250001522
100,50,list,prims,6,0.4599798750059563
100,50,list,kruskals,6,0.103846333004185
100,50,matrix,prims,7,4.879286584000511
100,50,matrix,kruskals,7,6.102079040996614
100,50,list,prims,7,0.11664812500384869
100,50,list,kruskals,7,0.10223795800266089
100,50,matrix,prims,8,5.128922625000996
100,50,matrix,kruskals,8,5.484537333002663
100,50,list,prims,8,0.12024525000015274
100,50,list,kruskals,8,0.10461079199740198
100,50,matrix,prims,9,5.463912166000227
100,50,matrix,kruskals,9,5.611145333998138
100,50,list,prims,9,0.1374342080016504
100,50,list,kruskals,9,0.2811765000005835
100,75,matrix,prims,0,5.532562583000981
100,75,matrix,kruskals,0,5.567062041001918
100,75,list,prims,0,0.13356750000093598
100,75,list,kruskals,0,0.11349529200379038
100,75,matrix,prims,1,6.223760166001739
100,75,matrix,kruskals,1,5.815314209001372
100,75,list,prims,1,0.1248395000002347
100,75,list,kruskals,1,0.2922207920055371
100,75,matrix,prims,2,5.89415362499858
100,75,matrix,kruskals,2,5.312459875000059
100,75,list,prims,2,0.13292420899961144
100,75,list,kruskals,2,0.1171663749992149
100,75,matrix,prims,3,5.26555825000105
100,75,matrix,kruskals,3,6.355545874997915
100,75,list,prims,3,0.13049587499699555
100,75,list,kruskals,3,0.11527125000429805
100,75,matrix,prims,4,5.822375915995508
100,75,matrix,kruskals,4,5.381532416999107
100,75,list,prims,4,0.4771453749999637
100,75,list,kruskals,4,0.2920392080050078
100,75,matrix,prims,5,6.055998625000939
100,75,matrix,kruskals,5,5.874704874993768
100,75,list,prims,5,0.13430604199675145
100,75,list,kruskals,5,0.1133749579967116
100,75,matrix,prims,6,5.301110207998136
100,75,matrix,kruskals,6,5.564126458004466
100,75,list,prims,6,0.12748683300014818
100,75,list,kruskals,6,0.287622415999067
100,75,matrix,prims,7,5.0141609579950455
100,75,matrix,kruskals,7,5.239707458000339
100,75,list,prims,7,0.12529183399601607
100,75,list,kruskals,7,0.11820799999986775
100,75,matrix,prims,8,5.643665874995349
100,75,matrix,kruskals,8,6.1220307080002385
100,75,list,prims,8,0.1158081659959862
100,75,list,kruskals,8,0.11458987499645445
100,75,matrix,prims,9,5.720699416997377
100,75,matrix,kruskals,9,5.289201791994856
100,75,list,prims,9,0.13064241699612467
100,75,list,kruskals,9,0.11411208400386386
100,100,matrix,prims,0,5.757472458004486
100,100,matrix,kruskals,0,5.234533499999088
100,100,list,prims,0,0.12900487500155577
100,100,list,kruskals,0,0.11910024999815505
100,100,matrix,prims,1,5.642991832995904
100,100,matrix,kruskals,1,5.740831041002821
100,100,list,prims,1,0.12466845799644943
100,100,list,kruskals,1,0.3107858750008745
100,100,matrix,prims,2,5.492364000005182
100,100,matrix,kruskals,2,5.2918188749972614
100,100,list,prims,2,0.1383521669995389
100,100,list,kruskals,2,0.11354162500356324
100,100,matrix,prims,3,5.31540354200115
100,100,matrix,kruskals,3,6.256884957998409
100,100,list,prims,3,0.10882662500080187
100,100,list,kruskals,3,0.11550924999755807
100,100,matrix,prims,4,6.243834208995395
100,100,matrix,kruskals,4,5.682510749997164
100,100,list,prims,4,0.10832754200237105
100,100,list,kruskals,4,0.29537654200248653
100,100,matrix,prims,5,5.646333666001738
100,100,matrix,kruskals,5,6.021091124996019
100,100,list,prims,5,0.12559058299666503
100,100,list,kruskals,5,0.11951974999828963
100,100,matrix,prims,6,6.07458283300366
100,100,matrix,kruskals,6,5.905682999997225
100,100,list,prims,6,0.1349097080019419
100,100,list,kruskals,6,0.11371220800356241
100,100,matrix,prims,7,6.112969250003516
100,100,matrix,kruskals,7,5.353478750002978
100,100,list,prims,7,0.1350272080017021
100,100,list,kruskals,7,0.29137025000090944
100,100,matrix,prims,8,5.484683540998958
100,100,matrix,kruskals,8,5.458087417006027
100,100,list,prims,8,0.15065033300197683
100,100,list,kruskals,8,0.11858516700158361
100,100,matrix,prims,9,5.208739916997729
100,100,matrix,kruskals,9,6.479971499997191
100,100,list,prims,9,0.1462069579938543
100,100,list,kruskals,9,0.1150300840017735
