size,density,graph_type,mst_algo,maze_num,runtime
50,0,list,kruskals,4,0.014109417003055569
50,0,matrix,prims,5,0.37314299999707146
50,0,matrix,kruskals,5,0.33345270800055005
50,0,list,prims,5,0.01254204099677736
50,0,list,kruskals,5,0.01442095899983542
50,0,matrix,prims,6,0.31915729199681664
50,0,matrix,kruskals,6,0.33719050000217976
50,0,list,prims,6,0.013275083001644816
50,0,list,kruskals,6,0.014368290998390876
50,0,matrix,prims,7,0.31303112499881536
50,0,matrix,kruskals,7,0.333566957997391
50,0,list,prims,7,0.024945375000243075
50,0,list,kruskals,7,0.014879000002110843
50,0,matrix,prims,8,0.31359599999996135
50,0,matrix,kruskals,8,0.32944454100652365
50,0,list,prims,8,0.012672167002165224
50,0,list,kruskals,8,0.01419125000393251
50,0,matrix,prims,9,0.3131420839999919
50,0,matrix,kruskals,9,0.367854541997076
50,0,list,prims,9,0.015776624997670297
50,0,list,kruskals,9,0.01438350000535138
50,25,matrix,prims,0,0.327234459000465
50,25,matrix,kruskals,0,0.3362717919953866
50,25,list,prims,0,0.015508458003751002
50,25,list,kruskals,0,0.02097337500163121
50,25,matrix,prims,1,0.3270921669973177
50,25,matrix,kruskals,1,0.3314457919987035
50,25,list,prims,1,0.014988415998232085
50,25,list,kruskals,1,0.020589917003235314
50,25,matrix,prims,2,0.32190316599735525
50,25,matrix,kruskals,2,0.33871087500301655
50,25,list,prims,2,0.015490457997657359
50,25,list,kruskals,2,0.02141245800157776
50,25,matrix,prims,3,0.3147415000057663
50,25,matrix,kruskals,3,0.3389354579994688
50,25,list,prims,3,0.028122374998929445
50,25,list,kruskals,3,0.02099162500235252
50,25,matrix,prims,4,0.3117495839978801
50,25,matrix,kruskals,4,0.3330345829963335
50,25,list,prims,4,0.02607200000056764
50,25,list,kruskals,4,0.02071000000432832
50,25,matrix,prims,5,0.3211772079957882
50,25,matrix,kruskals,5,0.33087912499468075
50,25,list,prims,5,0.028301041995291598
50,25,list,kruskals,5,0.020791542003280483
50,25,matrix,prims,6,0.3207488749976619
50,25,matrix,kruskals,6,0.340261041004851
50,25,list,prims,6,0.028872499999124557
50,25,list,kruskals,6,0.02220429199951468
50,25,matrix,prims,7,0.3181372919934802
50,25,matrix,kruskals,7,0.3319956670020474
50,25,list,prims,7,0.0265791249985341
50,25,list,kruskals,7,0.034519082997576334
50,25,matrix,prims,8,0.3168359999981476
50,25,matrix,kruskals,8,0.3309755000009318
50,25,list,prims,8,0.02629016699938802
50,25,list,kruskals,8,0.02120666699920548
50,25,matrix,prims,9,0.34626154199941084
50,25,matrix,kruskals,9,0.33533662500121864
50,25,list,prims,9,0.014630958998168353
50,25,list,kruskals,9,0.02132158300082665
50,50,matrix,prims,0,0.3274937910027802
50,50,matrix,kruskals,0,0.3348834589996841
50,50,list,prims,0,0.053370166999229696
50,50,list,kruskals,0,0.024166124996554572
50,50,matrix,prims,1,0.31380041599913966
50,50,matrix,kruskals,1,0.3382010839995928
50,50,list,prims,1,0.015872500000114087
50,50,list,kruskals,1,0.0254403330036439
50,50,matrix,prims,2,0.3352099999974598
50,50,matrix,kruskals,2,0.3388610420006444
50,50,list,prims,2,0.02749624999705702
50,50,list,kruskals,2,0.024213125005189795
50,50,matrix,prims,3,0.3242993329986348
50,50,matrix,kruskals,3,0.33188962500571506
50,50,list,prims,3,0.015710665997175965
50,50,list,kruskals,3,0.025517583002510946
50,50,matrix,prims,4,0.3171154590017977
50,50,matrix,kruskals,4,0.37193387499428354
50,50,list,prims,4,0.015986999998858664
50,50,list,kruskals,4,0.02447875000507338
50,50,matrix,prims,5,0.31438116699428065
50,50,matrix,kruskals,5,0.336217875003058
50,50,list,prims,5,0.04099933300312841
50,50,list,kruskals,5,0.025306125004135538
50,50,matrix,prims,6,0.3243376249956782
50,50,matrix,kruskals,6,0.36077237500285264
50,50,list,prims,6,0.015667542000301182
50,50,list,kruskals,6,0.024222166000981815
50,50,matrix,prims,7,0.3201069999995525
50,50,matrix,kruskals,7,0.33272679099900415
50,50,list,prims,7,0.01581974999862723
50,50,list,kruskals,7,0.02506479199655587
50,50,matrix,prims,8,0.3142487919976702
50,50,matrix,kruskals,8,0.3570554580001044
50,50,list,prims,8,0.015748457997688092
50,50,list,kruskals,8,0.02441187500517117
50,50,matrix,prims,9,0.34698862500226824
50,50,matrix,kruskals,9,0.3384424579999177
50,50,list,prims,9,0.016266500002529938
50,50,list,kruskals,9,0.02600400000665104
50,75,matrix,prims,0,0.33494654099922627
50,75,matrix,kruskals,0,0.37641037499997765
50,75,list,prims,0,0.01845087499532383
50,75,list,kruskals,0,0.028384791999997105
50,75,matrix,prims,1,0.3175413330027368
50,75,matrix,kruskals,1,0.3375182500021765
50,75,list,prims,1,0.017029165996063966
50,75,list,kruskals,1,0.027728999993996695
50,75,matrix,prims,2,0.32203375000244705
50,75,matrix,kruskals,2,0.3356362920021638
50,75,list,prims,2,0.041193625002051704
50,75,list,kruskals,2,0.029433542003971525
50,75,matrix,prims,3,0.3209275830013212
50,75,matrix,kruskals,3,0.34376466699904995
50,75,list,prims,3,0.016519917000550777
50,75,list,kruskals,3,0.026290250003512483
50,75,matrix,prims,4,0.31762391699885484
50,75,matrix,kruskals,4,0.3361929169986979
50,75,list,prims,4,0.016505583000252955
50,75,list,kruskals,4,0.028371499996865168
50,75,matrix,prims,5,0.32010387500486104
50,75,matrix,kruskals,5,0.33426862499618437
50,75,list,prims,5,0.016290458996081725
50,75,list,kruskals,5,0.026289916997484397
50,75,matrix,prims,6,0.32146649999776855
50,75,matrix,kruskals,6,0.33488754199788673
50,75,list,prims,6,0.01651095800480107
50,75,list,kruskals,6,0.04158862500480609
50,75,matrix,prims,7,0.3151999999972759
50,75,matrix,kruskals,7,0.36348454099788796
50,75,list,prims,7,0.016727499998523854
50,75,list,kruskals,7,0.027078250001068227
50,75,matrix,prims,8,0.3248201250025886
50,75,matrix,kruskals,8,0.3673312500031898
50,75,list,prims,8,0.01619970799947623
50,75,list,kruskals,8,0.027290500001981854
50,75,matrix,prims,9,0.31361891699634725
50,75,matrix,kruskals,9,0.35927529099717503
50,75,list,prims,9,0.01668158399843378
50,75,list,kruskals,9,0.03165391600487055
50,100,matrix,prims,0,0.33562445799907437
50,100,matrix,kruskals,0,0.36209320899797603
50,100,list,prims,0,0.01737366599991219
50,100,list,kruskals,0,0.030193165999662597
50,100,matrix,prims,1,0.3375774580053985
50,100,matrix,kruskals,1,0.33796658399660373
50,100,list,prims,1,0.027891249999811407
50,100,list,kruskals,1,0.02763237500039395
50,100,matrix,prims,2,0.31962291600211756
50,100,matrix,kruskals,2,0.34594716699939454
50,100,list,prims,2,0.02841983400139725
50,100,list,kruskals,2,0.027152624999871477
50,100,matrix,prims,3,0.32764041700283997
50,100,matrix,kruskals,3,0.33962762500596
50,100,list,prims,3,0.027972083000349812
50,100,list,kruskals,3,0.027307083997584414
50,100,matrix,prims,4,0.3272879170035594
50,100,matrix,kruskals,4,0.35111166600108845
50,100,list,prims,4,0.028088083003240172
50,100,list,kruskals,4,0.026665333003620617
50,100,matrix,prims,5,0.3179682089976268
50,100,matrix,kruskals,5,0.3387329159959336
50,100,list,prims,5,0.05278958299459191
50,100,list,kruskals,5,0.02773387500201352
50,100,matrix,prims,6,0.3257870829984313
50,100,matrix,kruskals,6,0.41529866700147977
50,100,list,prims,6,0.02751341700059129
50,100,list,kruskals,6,0.028182542002468836
50,100,matrix,prims,7,0.3351486669998849
50,100,matrix,kruskals,7,0.33741612500307383
50,100,list,prims,7,0.02852579099999275
50,100,list,kruskals,7,0.028047540996340103
50,100,matrix,prims,8,0.3410869170038495
50,100,matrix,kruskals,8,0.3365542079991428
50,100,list,prims,8,0.0167690419984865
50,100,list,kruskals,8,0.02745758299715817
50,100,matrix,prims,9,0.3243220840013237
50,100,matrix,kruskals,9,0.33891937500447966
50,100,list,prims,9,0.01684541600116063
50,100,list,kruskals,9,0.042780958996445406
