size,density,graph_type,mst_algo,runtime
0,50,list,kruskals,0.0210268497467041
0,50,list,kruskals,0.020786046981811523
0,50,list,kruskals,0.02119612693786621
0,50,list,kruskals,0.0208740234375
0,50,list,kruskals,0.02100396156311035
0,50,list,kruskals,0.02054619789123535
0,50,list,kruskals,0.021481037139892578
0,75,matrix,prims,0.02141594886779785
0,75,matrix,prims,0.021449804306030273
0,75,matrix,prims,0.02142786979675293
0,75,matrix,prims,0.021197795867919922
0,75,matrix,prims,0.023996829986572266
0,75,matrix,prims,0.023716211318969727
0,75,matrix,prims,0.021166086196899414
0,75,matrix,prims,0.020984649658203125
0,75,matrix,prims,0.021206140518188477
0,75,matrix,prims,0.02108597755432129
0,75,matrix,kruskals,0.021012067794799805
0,75,matrix,kruskals,0.022392749786376953
0,75,matrix,kruskals,0.021209001541137695
0,75,matrix,kruskals,0.020944833755493164
0,75,matrix,kruskals,0.02367377281188965
0,75,matrix,kruskals,0.031676292419433594
0,75,matrix,kruskals,0.021416902542114258
0,75,matrix,kruskals,0.021759986877441406
0,75,matrix,kruskals,0.021757125854492188
0,75,matrix,kruskals,0.02110004425048828
0,75,list,prims,0.021584749221801758
0,75,list,prims,0.021446704864501953
0,75,list,prims,0.02179408073425293
0,75,list,prims,0.020701169967651367
0,75,list,prims,0.021636009216308594
0,75,list,prims,0.021330833435058594
0,75,list,prims,0.02086925506591797
0,75,list,prims,0.023022890090942383
0,75,list,prims,0.02163386344909668
0,75,list,prims,0.021249055862426758
0,75,list,kruskals,0.0214078426361084
0,75,list,kruskals,0.021686792373657227
0,75,list,kruskals,0.020802021026611328
0,75,list,kruskals,0.021342039108276367
0,75,list,kruskals,0.020760059356689453
0,75,list,kruskals,0.02125406265258789
0,75,list,kruskals,0.021209716796875
0,75,list,kruskals,0.021032094955444336
0,75,list,kruskals,0.02103900909423828
0,75,list,kruskals,0.02153182029724121
0,100,matrix,prims,0.021169185638427734
0,100,matrix,prims,0.021367788314819336
0,100,matrix,prims,0.021232128143310547
0,100,matrix,prims,0.021338701248168945
0,100,matrix,prims,0.02118968963623047
